hook,dump_addr,size,status,ref_elf,evidence
tap_dance_task,0x080120D0,68,fuzzy-anchored,ref1011_feat,tap_dance_task:bl from quantum_task@0x0800E7A4+0x2
preprocess_tap_dance,0x08012000,64,fuzzy,ref1011_feat,
process_leader,,,not-found,,"no body match, no caller vote"
leader_task,0x080119DC,28,exact,ref1011_feat,leader_task:bl from quantum_task@0x0800E7A4+0x6
shutdown_user,0x0800D2D8,4,exact-ambiguous(unresolved:_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
shutdown_user,0x0800D370,4,exact-ambiguous,"ref1011_default,ref1011_feat,ref1011_via",shutdown_user:bl from shutdown_kb@0x0800D374+0x2
shutdown_user,0x0801017A,4,exact-ambiguous(unresolved:_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
shutdown_user,0x08014E38,4,exact-ambiguous(unresolved:_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
shutdown_user,0x080166FC,4,exact-ambiguous(unresolved:_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
shutdown_kb,0x0800D374,8,exact-ambiguous,"ref1011_default,ref1011_feat,ref1011_via",shutdown_kb:bl from shutdown_quantum@0x0800D37C+0xA
shutdown_kb,0x0800E38C,8,exact-ambiguous(unresolved:bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb),"ref1011_default,ref1011_feat,ref1011_via",oneshot_locked_mods_changed_kb:bl from add_oneshot_locked_mods@0x0800E394+0x10 ; oneshot_mods_changed_kb:bl from clear_oneshot_mods@0x0800E3B0+0xC
shutdown_kb,0x0800ED0E,8,exact-ambiguous(unresolved:bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb),"ref1011_default,ref1011_feat,ref1011_via",
shutdown_kb,0x0800ED50,8,exact-ambiguous(unresolved:bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb),"ref1011_default,ref1011_feat,ref1011_via",
suspend_power_down_user,0x0800896E,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x0800ED0C,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x0800FBA8,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x08012458,2,exact-ambiguous,"ref1011_default,ref1011_feat,ref1011_via",suspend_power_down_user:bl from suspend_power_down_kb@0x0801245A+0x2
suspend_power_down_user,0x080127FC,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x08013AF8,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x08014894,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x08014C76,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x0800D4AE,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x0800DBC2,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_user,0x08016700,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
suspend_power_down_kb,0x0800E38C,8,exact-ambiguous(unresolved:bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb),"ref1011_default,ref1011_feat,ref1011_via",oneshot_locked_mods_changed_kb:bl from add_oneshot_locked_mods@0x0800E394+0x10 ; oneshot_mods_changed_kb:bl from clear_oneshot_mods@0x0800E3B0+0xC
suspend_power_down_kb,0x0800ED0E,8,exact-ambiguous(unresolved:bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb),"ref1011_default,ref1011_feat,ref1011_via",
suspend_power_down_kb,0x0800ED50,8,exact-ambiguous(unresolved:bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb),"ref1011_default,ref1011_feat,ref1011_via",
suspend_power_down_kb,0x0801245A,8,exact-ambiguous,"ref1011_default,ref1011_feat,ref1011_via",suspend_power_down_kb:bl from suspend_power_down_quantum@0x0800D45C+0x2
suspend_wakeup_init_user,0x0800896E,2,exact-ambiguous(unresolved:__aeabi_idiv0|__aeabi_ldiv0|__chibios_override_boardInit|__cpu_init|__late_init|__malloc_lock|__malloc_unlock|_fini|battery_stop|board_init|default_layer_debug|default_layer_state_set_user|dummy_cb|early_hardware_init_post|housekeeping_task_user|keyboard_post_init_user|keyboard_pre_init_user|layer_debug|layer_state_set_user|leader_start_user|led_init_ports|led_set_user|led_update_ports|matrix_init_user|matrix_power_down|matrix_power_up|matrix_print|matrix_scan_user|matrix_setup|notify_usb_device_state_change_user|oneshot_layer_changed_user|oneshot_locked_mods_changed_user|oneshot_mods_changed_user|post_process_record_user|rgb_matrix_none_indicators_user|suspend_power_down_user|suspend_wakeup_init_user|td0_reset|via_init_kb|via_set_layout_options_kb|wireless_enter_bluetooth_pin_code_entry_kb|wireless_enter_connected_kb|wireless_enter_discoverable_kb|wireless_enter_reconnecting_kb|wireless_enter_sleep_kb|wireless_exit_bluetooth_pin_code_entry_kb|wireless_post_task),"ref1011_default,ref1011_default_lto,ref1011_feat,ref1011_feat_lto,ref1011_via,ref1011_via_lto",
